2020-12-08 11:48:38:[vdb1,vdb2,vdb3, 200, 1000000000, 1000000, 15, 15, 2, 0]
2020-12-08 11:48:38:Logging into VoltDB
2020-12-08 11:48:38:Connect to vdb1...
2020-12-08 11:48:38:Connect to vdb2...
2020-12-08 11:48:38:Connect to vdb3...
2020-12-08 11:48:38:Logging into VoltDB
2020-12-08 11:48:38:Connect to vdb1...
2020-12-08 11:48:38:Connect to vdb2...
2020-12-08 11:48:38:Connect to vdb3...
2020-12-08 11:48:38:Hosts=vdb1,vdb2,vdb3
2020-12-08 11:48:38:tpMs=200
2020-12-08 11:48:38:userCount=1000000000
2020-12-08 11:48:38:tranCount=1000000
2020-12-08 11:48:38:delay=15
2020-12-08 11:48:38:processingtime=15
2020-12-08 11:48:38:participants=2
2020-12-08 11:48:38:offset=0
2020-12-08 13:15:28:DELETE FROM user_transactions;
2020-12-08 13:15:28:Waiting for 10 seconds
2020-12-08 13:15:38:row 0
2020-12-08 13:15:53:row 530573
2020-12-08 13:16:07:done
2020-12-08 13:16:07:waiting 20 seconds
2020-12-08 13:16:27:{INSERT_DONE=INSERT_DONE 
 Reports=         1000000 Average=              29, Total=      29,338,507, 50%=              31, 95%=             114, 99%=             324, 99.5%=             334, 99.95%=             489, Max=             491
0	189.0	
1	640.0	
2	750.0	
3	898.0	
4	964.0	
5	1141.0	
6	1902.0	
7	2447.0	
8	3051.0	
9	3988.0	
10	5272.0	
11	8023.0	
12	11381.0	
13	17051.0	
14	22870.0	
15	30737.0	
16	41275.0	
17	49276.0	
18	53494.0	
19	57948.0	
20	57926.0	
21	57459.0	
22	56584.0	
23	51015.0	
24	43566.0	
25	35460.0	
26	28241.0	
27	22658.0	
28	18994.0	
29	17436.0	
30	16269.0	
31	15278.0	
32	14207.0	
33	13170.0	
34	11024.0	
35	9742.0	
36	9151.0	
37	8664.0	
38	8721.0	
39	8451.0	
40	8801.0	
41	8436.0	
42	8389.0	
43	8424.0	
44	8050.0	
45	7367.0	
46	6269.0	
47	5717.0	
48	4874.0	
49	4105.0	
50	3652.0	
51	3111.0	
52	2680.0	
53	2789.0	
54	3123.0	
55	2899.0	
56	3400.0	
57	4074.0	
58	4289.0	
59	4991.0	
60	5300.0	
61	5206.0	
62	5137.0	
63	4598.0	
64	3643.0	
65	3563.0	
66	3284.0	
67	2942.0	
68	2881.0	
69	2378.0	
70	2141.0	
71	2137.0	
72	1897.0	
73	1909.0	
74	1694.0	
75	1337.0	
76	966.0	
77	597.0	
78	423.0	
79	342.0	
80	462.0	
81	527.0	
82	724.0	
83	872.0	
84	814.0	
85	623.0	
86	680.0	
87	486.0	
88	592.0	
89	451.0	
90	482.0	
91	424.0	
92	467.0	
93	421.0	
94	435.0	
95	379.0	
96	377.0	
97	413.0	
98	587.0	
99	635.0	
100	592.0	
101	478.0	
102	568.0	
103	460.0	
104	353.0	
105	245.0	
106	354.0	
107	289.0	
108	172.0	
109	213.0	
110	235.0	
111	270.0	
112	255.0	
113	310.0	
114	308.0	
115	316.0	
116	477.0	
117	290.0	
118	314.0	
119	292.0	
120	248.0	
121	178.0	
122	263.0	
123	196.0	
124	90.0	
125	257.0	
126	239.0	
127	342.0	
128	332.0	
129	278.0	
130	218.0	
131	141.0	
132	200.0	
133	50.0	
134	83.0	
135	18.0	
136	25.0	
137	40.0	
138	53.0	
139	83.0	
140	82.0	
141	68.0	
142	77.0	
143	32.0	
144	54.0	
145	54.0	
146	69.0	
147	59.0	
148	44.0	
149	59.0	
150	69.0	
151	48.0	
152	26.0	
153	30.0	
154	30.0	
155	38.0	
156	58.0	
157	32.0	
158	65.0	
159	46.0	
160	26.0	
161	49.0	
162	53.0	
163	77.0	
164	84.0	
165	98.0	
166	123.0	
167	95.0	
168	130.0	
169	204.0	
170	155.0	
171	153.0	
172	100.0	
173	136.0	
174	151.0	
175	62.0	
176	23.0	
177	46.0	
178	15.0	
180	1.0	
182	6.0	
183	6.0	
184	12.0	
185	1.0	
214	1.0	
216	1.0	
219	4.0	
220	2.0	
221	1.0	
223	6.0	
225	2.0	
226	6.0	
227	1.0	
229	1.0	
231	3.0	
232	2.0	
318	3.0	
319	3.0	
320	23.0	
321	25.0	
322	36.0	
323	49.0	
324	36.0	
325	30.0	
326	63.0	
327	51.0	
328	49.0	
329	61.0	
330	66.0	
331	51.0	
332	29.0	
333	29.0	
334	85.0	
335	24.0	
336	13.0	
337	10.0	
338	22.0	
346	7.0	
348	13.0	
349	16.0	
350	7.0	
351	2.0	
352	20.0	
353	10.0	
354	17.0	
355	28.0	
356	12.0	
357	34.0	
358	21.0	
359	5.0	
361	27.0	
362	6.0	
489	22.0	
490	5.0	
491	10.0	
, TRANSACTION_FAILED_QTY= 
 Reports=               0 Average=             NaN, Total=               0, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=               0
