2020-12-06 14:23:28:[vdb1,vdb2,vdb3,vdb4,vdb5,vdb6,vdb7, 84, 100000, 9000000, 15, 15, 2, 0]
2020-12-06 14:23:28:Logging into VoltDB
2020-12-06 14:23:29:Connect to vdb1...
2020-12-06 14:23:29:Connect to vdb2...
2020-12-06 14:23:29:Connect to vdb3...
2020-12-06 14:23:29:Connect to vdb4...
2020-12-06 14:23:29:Connect to vdb5...
2020-12-06 14:23:29:Connect to vdb6...
2020-12-06 14:23:29:Connect to vdb7...
2020-12-06 14:23:29:Logging into VoltDB
2020-12-06 14:23:29:Connect to vdb1...
2020-12-06 14:23:29:Connect to vdb2...
2020-12-06 14:23:29:Connect to vdb3...
2020-12-06 14:23:29:Connect to vdb4...
2020-12-06 14:23:29:Connect to vdb5...
2020-12-06 14:23:29:Connect to vdb6...
2020-12-06 14:23:29:Connect to vdb7...
2020-12-06 14:23:29:Hosts=vdb1,vdb2,vdb3,vdb4,vdb5,vdb6,vdb7
2020-12-06 14:23:29:tpMs=84
2020-12-06 14:23:29:userCount=100000
2020-12-06 14:23:29:tranCount=9000000
2020-12-06 14:23:29:delay=15
2020-12-06 14:23:29:processingtime=15
2020-12-06 14:23:29:participants=2
2020-12-06 14:23:29:offset=0
2020-12-06 14:23:30:DELETE FROM user_transactions;
2020-12-06 14:23:30:Waiting for 10 seconds
2020-12-06 14:23:44:row 282228
2020-12-06 14:23:59:row 1379250
2020-12-06 14:24:14:row 2467370
2020-12-06 14:24:29:row 3549034
2020-12-06 14:24:44:row 4641847
2020-12-06 14:24:59:row 5731659
2020-12-06 14:25:14:row 6825312
2020-12-06 14:25:29:row 7910039
2020-12-06 14:25:44:queue size=1904
2020-12-06 14:25:47:done
2020-12-06 14:25:47:waiting 20 seconds
2020-12-06 14:26:07:{INSERT_DONE=INSERT_DONE 
 Reports=         9000000 Average=              10, Total=      89,560,497, 50%=              13, 95%=              18, 99%=              22, 99.5%=              37, 99.95%=             145, Max=             149
0	11025.0	
1	132239.0	
2	262465.0	
3	439895.0	
4	538026.0	
5	520620.0	
6	542351.0	
7	604763.0	
8	607944.0	
9	610399.0	
10	605594.0	
11	609760.0	
12	605369.0	
13	596057.0	
14	580782.0	
15	545663.0	
16	461292.0	
17	332529.0	
18	200921.0	
19	99621.0	
20	43904.0	
21	18909.0	
22	7893.0	
23	3879.0	
24	2007.0	
25	1408.0	
26	921.0	
27	765.0	
28	717.0	
29	722.0	
30	636.0	
31	822.0	
32	807.0	
33	832.0	
34	732.0	
35	692.0	
36	616.0	
37	510.0	
38	545.0	
39	542.0	
40	457.0	
41	421.0	
42	369.0	
43	300.0	
44	146.0	
45	128.0	
46	45.0	
47	64.0	
48	49.0	
49	85.0	
50	63.0	
51	92.0	
52	85.0	
53	87.0	
54	98.0	
55	92.0	
56	91.0	
57	75.0	
58	39.0	
59	3.0	
60	6.0	
61	2.0	
87	3.0	
89	2.0	
101	1.0	
102	3.0	
103	2.0	
104	1.0	
105	1.0	
106	7.0	
108	4.0	
128	1.0	
129	2.0	
131	16.0	
132	7.0	
133	24.0	
134	50.0	
135	147.0	
136	123.0	
137	150.0	
138	124.0	
139	181.0	
140	167.0	
141	136.0	
142	142.0	
143	181.0	
144	168.0	
145	146.0	
146	113.0	
147	55.0	
148	52.0	
149	20.0	
, TRANSACTION_FAILED_QTY= 
 Reports=               0 Average=             NaN, Total=               0, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=               0
, TRANSACTION_E2E_FAILED_QTY=TRANSACTION_E2E_FAILED_QTY 
 Reports=               3 Average=              55, Total=             164, 50%=              46, 95%=              74, 99%=              74, 99.5%=              74, 99.95%=              74, Max=              74
44	1.0	
46	1.0	
74	1.0	
, TRANSACTION_CHECK_FAILED_QTY=TRANSACTION_CHECK_FAILED_QTY 
