2020-12-09 11:19:53:[vdb1,vdb2,vdb3,vdb4,vdb5, 32, 100000, 9000000, 15, 15, 5, 0]
2020-12-09 11:19:53:Logging into VoltDB
2020-12-09 11:19:53:Connect to vdb1...
2020-12-09 11:19:53:Connect to vdb2...
2020-12-09 11:19:53:Connect to vdb3...
2020-12-09 11:19:53:Connect to vdb4...
2020-12-09 11:19:53:Connect to vdb5...
2020-12-09 11:19:53:Logging into VoltDB
2020-12-09 11:19:53:Connect to vdb1...
2020-12-09 11:19:53:Connect to vdb2...
2020-12-09 11:19:53:Connect to vdb3...
2020-12-09 11:19:53:Connect to vdb4...
2020-12-09 11:19:53:Connect to vdb5...
2020-12-09 11:19:53:Hosts=vdb1,vdb2,vdb3,vdb4,vdb5
2020-12-09 11:19:53:tpMs=32
2020-12-09 11:19:53:userCount=100000
2020-12-09 11:19:53:tranCount=9000000
2020-12-09 11:19:53:delay=15
2020-12-09 11:19:53:processingtime=15
2020-12-09 11:19:53:participants=5
2020-12-09 11:19:53:offset=0
2020-12-09 11:19:56:DELETE FROM user_transactions;
2020-12-09 11:19:56:Waiting for 10 seconds
2020-12-09 11:20:08:row 60445
2020-12-09 11:20:23:row 540924
2020-12-09 11:20:38:row 1013669
2020-12-09 11:20:53:row 1488955
2020-12-09 11:21:08:row 1957407
2020-12-09 11:21:23:row 2430609
2020-12-09 11:21:38:row 2904511
2020-12-09 11:21:53:row 3371775
2020-12-09 11:22:08:row 3843770
2020-12-09 11:22:23:row 4317468
2020-12-09 11:22:38:row 4792225
2020-12-09 11:22:53:row 5260881
2020-12-09 11:23:08:row 5736847
2020-12-09 11:23:23:row 6212702
2020-12-09 11:23:38:row 6692315
2020-12-09 11:23:53:row 7165348
2020-12-09 11:24:08:row 7645600
2020-12-09 11:24:23:row 8122457
2020-12-09 11:24:38:row 8593799
2020-12-09 11:24:51:queue size=784
2020-12-09 11:24:54:done
2020-12-09 11:24:54:waiting 20 seconds
2020-12-09 11:25:14:{INSERT_DONE=INSERT_DONE 
 Reports=         9000000 Average=               8, Total=      76,380,486, 50%=              11, 95%=              20, 99%=              25, 99.5%=              63, 99.95%=             197, Max=             208
0	33364.0	
1	297964.0	
2	422836.0	
3	575132.0	
4	681928.0	
5	768383.0	
6	790819.0	
7	774772.0	
8	717655.0	
9	630841.0	
10	549645.0	
11	491570.0	
12	438932.0	
13	387050.0	
14	334519.0	
15	282400.0	
16	231620.0	
17	184808.0	
18	138063.0	
19	98529.0	
20	67436.0	
21	42326.0	
22	24390.0	
23	12813.0	
24	6337.0	
25	3076.0	
26	1521.0	
27	1031.0	
28	706.0	
29	687.0	
30	495.0	
31	479.0	
32	348.0	
33	318.0	
34	311.0	
35	336.0	
36	223.0	
37	186.0	
38	168.0	
39	121.0	
40	83.0	
41	64.0	
42	49.0	
43	35.0	
44	33.0	
45	10.0	
46	11.0	
47	16.0	
48	17.0	
49	16.0	
50	9.0	
51	67.0	
52	62.0	
53	87.0	
54	77.0	
55	122.0	
56	135.0	
57	156.0	
58	151.0	
59	173.0	
60	183.0	
61	152.0	
62	208.0	
63	161.0	
64	184.0	
65	154.0	
66	140.0	
67	117.0	
68	106.0	
69	90.0	
70	77.0	
71	36.0	
72	32.0	
73	15.0	
74	35.0	
75	22.0	
76	53.0	
77	13.0	
78	38.0	
79	36.0	
80	22.0	
81	8.0	
82	22.0	
83	25.0	
84	48.0	
85	58.0	
86	32.0	
87	59.0	
88	65.0	
89	54.0	
90	34.0	
91	61.0	
92	60.0	
93	28.0	
94	44.0	
95	35.0	
96	61.0	
97	92.0	
98	81.0	
99	63.0	
100	71.0	
101	75.0	
102	56.0	
103	65.0	
104	50.0	
105	104.0	
106	34.0	
107	63.0	
108	39.0	
109	20.0	
110	24.0	
111	15.0	
112	1.0	
125	5.0	
126	14.0	
127	25.0	
128	30.0	
129	39.0	
130	41.0	
131	23.0	
132	24.0	
133	15.0	
134	44.0	
135	32.0	
136	31.0	
137	34.0	
138	39.0	
139	20.0	
140	30.0	
141	42.0	
142	24.0	
143	12.0	
145	1.0	
146	1.0	
147	3.0	
148	2.0	
149	2.0	
152	1.0	
153	3.0	
154	2.0	
185	1.0	
186	4.0	
187	2.0	
188	9.0	
189	17.0	
190	10.0	
191	20.0	
192	7.0	
193	19.0	
194	24.0	
195	31.0	
196	21.0	
197	24.0	
198	32.0	
199	42.0	
200	23.0	
201	38.0	
202	36.0	
203	35.0	
204	31.0	
205	28.0	
206	42.0	
207	18.0	
208	15.0	
, TRANSACTION_FAILED_QTY= 
 Reports=               0 Average=             NaN, Total=               0, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=               0
, 2_LEFT=2_LEFT 
 Reports=         9000000 Average=               7, Total=      65,055,151, 50%=              10, 95%=              18, 99%=              22, 99.5%=              35, 99.95%=             103, Max=             206
0	153804.0	
1	672919.0	
2	718981.0	
3	745522.0	
4	749158.0	
5	756806.0	
6	725836.0	
7	671911.0	
8	609420.0	
9	540541.0	
10	493032.0	
11	443274.0	
12	389610.0	
13	334405.0	
14	276786.0	
15	221785.0	
16	171402.0	
17	123687.0	
18	83459.0	
19	51161.0	
20	28906.0	
21	15062.0	
22	6978.0	
23	3174.0	
24	1651.0	
25	1010.0	
26	741.0	
27	607.0	
28	503.0	
29	434.0	
30	347.0	
31	336.0	
32	319.0	
33	311.0	
34	259.0	
35	236.0	
36	152.0	
37	111.0	
38	88.0	
39	56.0	
40	59.0	
41	58.0	
42	37.0	
43	12.0	
44	28.0	
45	5.0	
46	6.0	
47	23.0	
48	35.0	
49	39.0	
50	65.0	
51	81.0	
52	93.0	
53	111.0	
54	121.0	
55	150.0	
56	159.0	
57	149.0	
58	159.0	
59	169.0	
60	183.0	
61	165.0	
62	174.0	
63	169.0	
64	144.0	
65	115.0	
66	108.0	
67	89.0	
68	77.0	
69	56.0	
70	33.0	
71	21.0	
72	18.0	
73	10.0	
74	7.0	
75	11.0	
76	6.0	
77	7.0	
78	5.0	
79	10.0	
80	19.0	
81	24.0	
82	48.0	
83	25.0	
84	37.0	
85	47.0	
86	48.0	
87	38.0	
88	41.0	
89	35.0	
90	36.0	
91	34.0	
92	23.0	
93	40.0	
94	53.0	
95	58.0	
96	51.0	
97	69.0	
98	58.0	
99	28.0	
100	48.0	
101	75.0	
102	77.0	
103	56.0	
104	61.0	
105	59.0	
106	20.0	
107	28.0	
108	5.0	
109	3.0	
110	4.0	
111	1.0	
122	2.0	
123	1.0	
124	7.0	
125	27.0	
126	30.0	
127	37.0	
128	41.0	
129	26.0	
130	24.0	
131	22.0	
132	26.0	
133	38.0	
134	37.0	
135	23.0	
136	36.0	
137	33.0	
138	29.0	
139	16.0	
140	27.0	
141	16.0	
142	6.0	
143	2.0	
144	2.0	
145	1.0	
146	2.0	
147	2.0	
148	1.0	
149	1.0	
151	1.0	
152	3.0	
153	1.0	
184	4.0	
185	4.0	
186	5.0	
187	6.0	
188	2.0	
189	5.0	
190	16.0	
191	15.0	
192	27.0	
193	21.0	
194	28.0	
195	19.0	
196	42.0	
197	30.0	
198	26.0	
199	52.0	
200	28.0	
201	31.0	
202	31.0	
203	30.0	
204	27.0	
205	27.0	
206	8.0	
, 4_LEFT=4_LEFT 
 Reports=         9000000 Average=               6, Total=      57,760,213, 50%=               9, 95%=              17, 99%=              20, 99.5%=              21, 99.95%=              41, Max=             205
0	393337.0	
1	1035576.0	
2	820571.0	
3	716788.0	
4	727940.0	
5	706287.0	
6	653536.0	
